,unique_key,created_date,closed_date,agency_acronym,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,due_date,resolution_date,community_board,borough,latitude,longitude,dirty_long,dirty_lat
1533447,28220493,2014-06-09 00:00:00,2014-06-17 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10031.0,535 WEST 147 STREET,WEST 147 STREET,NEW YORK,Closed,07/09/2014 04:06:47 PM,2014-06-17 00:00:00,09 MANHATTAN,MANHATTAN,40.8269919521,-73.9477294938,-73.95,40.83
1533448,28220494,2014-06-09 00:00:00,2014-06-20 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10030.0,105 EDGECOMBE AVENUE,EDGECOMBE AVENUE,NEW YORK,Closed,07/09/2014 08:25:26 PM,2014-06-20 00:00:00,10 MANHATTAN,MANHATTAN,40.8199481405,-73.945849065,-73.95,40.82
1533449,28220497,2014-06-09 00:00:00,2014-06-25 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,810 OCEAN AVENUE,OCEAN AVENUE,BROOKLYN,Closed,07/09/2014 11:49:47 AM,2014-06-25 00:00:00,14 BROOKLYN,BROOKLYN,40.6427524661,-73.9596315809,-73.96,40.64
1533450,28220498,2014-06-09 00:00:00,2014-06-16 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233.0,1898 PACIFIC STREET,PACIFIC STREET,BROOKLYN,Closed,07/09/2014 01:47:36 PM,2014-06-16 00:00:00,08 BROOKLYN,BROOKLYN,40.6762177884,-73.9236497858,-73.92,40.68
1533451,28220502,2014-06-09 00:00:00,2014-06-10 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10465.0,2800 BARKLEY AVENUE,BARKLEY AVENUE,BRONX,Closed,07/09/2014 09:02:38 AM,2014-06-10 00:00:00,10 BRONX,BRONX,40.8294744393,-73.8296211807,-73.83,40.83
1533452,28220503,2014-06-09 00:00:00,2014-06-23 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11212.0,599 SACKMAN STREET,SACKMAN STREET,BROOKLYN,Closed,07/09/2014 01:45:09 PM,2014-06-23 00:00:00,16 BROOKLYN,BROOKLYN,40.6627858567,-73.9031198418,-73.9,40.66
1533453,28220536,2014-06-08 10:56:00,2014-06-10 12:00:00,DSNY,BCC - Queens East,Sanitation Condition,12 Dead Animals,Sidewalk,11691.0,24-12 HEALY AVENUE,HEALY AVENUE,Far Rockaway,Closed,,2014-06-10 12:00:00,14 QUEENS,QUEENS,40.6048913917,-73.7625362415,-73.76,40.6
1533454,28220552,2014-06-09 18:10:00,2014-06-10 12:00:00,DSNY,BCC - Staten Island,Sanitation Condition,12 Dead Animals,Sidewalk,10304.0,,,STATEN ISLAND,Closed,,2014-06-10 12:00:00,02 STATEN ISLAND,STATEN ISLAND,40.6057404084,-74.0835191566,-74.08,40.61
1533455,28220557,2014-06-09 00:38:00,2014-06-09 12:00:00,DSNY,BCC - Manhattan,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10030.0,131 WEST 142 STREET,WEST 142 STREET,NEW YORK,Closed,,2014-06-09 12:00:00,10 MANHATTAN,MANHATTAN,40.819005906,-73.9387721565,-73.94,40.82
1533456,28220566,2014-06-09 17:06:50,2014-06-10 09:20:33,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10016.0,,,NEW YORK,Closed,06/23/2014 05:06:50 PM,2014-06-10 09:20:33,06 MANHATTAN,MANHATTAN,40.7495397677,-73.9774356945,-73.98,40.75
1533457,28220610,2014-06-09 11:24:00,2014-06-10 12:00:00,DSNY,A - Bronx,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10467.0,2709 HOLLAND AVENUE,HOLLAND AVENUE,BRONX,Closed,,2014-06-10 12:00:00,11 BRONX,BRONX,40.8658946209,-73.8653967908,-73.87,40.87
1533458,28220590,2014-06-09 16:58:00,2014-06-10 12:00:00,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10458.0,248 EAST 204 STREET,EAST 204 STREET,BRONX,Closed,,2014-06-10 12:00:00,07 BRONX,BRONX,40.8741629977,-73.88435992229999,-73.88,40.87
1533459,28220596,2014-06-09 13:09:00,2014-06-14 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11385.0,67-21 CENTRAL AVENUE,CENTRAL AVENUE,Ridgewood,Closed,,2014-06-14 12:00:00,05 QUEENS,QUEENS,40.7033329879,-73.8865533486,-73.89,40.7
1533460,28220608,2014-06-09 19:02:00,2014-06-12 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11375.0,108-54 63 DRIVE,63 DRIVE,Forest Hills,Closed,,2014-06-12 12:00:00,06 QUEENS,QUEENS,40.7341316379,-73.8481482544,-73.85,40.73
1533461,28220609,2014-06-09 19:26:00,2014-06-11 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11234.0,905 EAST 54 STREET,EAST 54 STREET,BROOKLYN,Closed,,2014-06-11 12:00:00,18 BROOKLYN,BROOKLYN,40.636010229499995,-73.92479109899999,-73.92,40.64
1533462,28220611,2014-06-09 09:35:00,2014-06-10 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11238.0,207 ST JAMES PLACE,ST JAMES PLACE,BROOKLYN,Closed,,2014-06-10 12:00:00,02 BROOKLYN,BROOKLYN,40.6834644093,-73.9637821716,-73.96,40.68
1533463,28220661,2014-06-09 09:51:00,2014-06-16 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11230.0,921 AVENUE O,AVENUE O,BROOKLYN,Closed,,2014-06-16 12:00:00,12 BROOKLYN,BROOKLYN,40.6123692523,-73.9645122736,-73.96,40.61
1533464,28220700,2014-06-09 08:57:00,2014-06-11 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11218.0,391 OCEAN PARKWAY,OCEAN PARKWAY,BROOKLYN,Closed,,2014-06-11 12:00:00,12 BROOKLYN,BROOKLYN,40.6394407625,-73.9733508878,-73.97,40.64
1533465,28220706,2014-06-09 07:46:00,2014-06-10 12:00:00,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11204.0,1781 45 STREET,45 STREET,BROOKLYN,Closed,,2014-06-10 12:00:00,12 BROOKLYN,BROOKLYN,40.6307079933,-73.9788593122,-73.98,40.63
1533466,28220713,2014-06-09 09:36:00,2014-06-11 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11221.0,70 HIMROD STREET,HIMROD STREET,BROOKLYN,Closed,,2014-06-11 12:00:00,04 BROOKLYN,BROOKLYN,40.6956922878,-73.9241648112,-73.92,40.7
1533467,28220739,2014-06-09 00:00:00,2014-06-17 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11691.0,525 READS LANE,READS LANE,Far Rockaway,Closed,07/09/2014 03:34:40 PM,2014-06-17 00:00:00,14 QUEENS,QUEENS,40.6010632858,-73.7401184649,-73.74,40.6
1533468,28220759,2014-06-09 16:48:00,2014-06-18 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11421.0,91-27 89 STREET,89 STREET,Woodhaven,Closed,,2014-06-18 12:00:00,09 QUEENS,QUEENS,40.6881118621,-73.85371586560001,-73.85,40.69
1533469,28220775,2014-06-09 14:49:15,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Restaurant/Bar/Deli/Bakery,11229.0,2611 AVENUE U,AVENUE U,BROOKLYN,Pending,07/16/2014 02:49:15 PM,2014-06-10 10:11:25,15 BROOKLYN,BROOKLYN,40.6000431467,-73.9454620506,-73.95,40.6
1533470,28220791,2014-06-09 16:28:08,2014-08-09 06:31:04,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Worker Hygiene,Restaurant/Bar/Deli/Bakery,10010.0,755 6 AVENUE,6 AVENUE,NEW YORK,Closed,08/08/2014 04:28:08 PM,2014-08-09 06:31:04,04 MANHATTAN,MANHATTAN,40.7442827479,-73.99181152130001,-73.99,40.74
1533471,28220816,2014-06-09 22:26:23,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Restaurant/Bar/Deli/Bakery,11372.0,73-07 37 ROAD,37 ROAD,JACKSON HEIGHTS,Pending,07/16/2014 10:26:23 PM,2014-06-10 10:11:26,03 QUEENS,QUEENS,40.7471640175,-73.8922350773,-73.89,40.75
1533472,28220964,2014-06-09 08:51:00,2014-06-11 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11223.0,373 AVENUE X,AVENUE X,BROOKLYN,Closed,,2014-06-11 12:00:00,15 BROOKLYN,BROOKLYN,40.5906839196,-73.9690424861,-73.97,40.59
1533473,28221018,2014-06-09 17:54:01,2014-08-09 06:31:09,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,Restaurant/Bar/Deli/Bakery,11101.0,40-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,LONG ISLAND CITY,Closed,08/08/2014 05:54:01 PM,2014-08-09 06:31:09,01 QUEENS,QUEENS,40.7524621548,-73.9242048534,-73.92,40.75
1533474,28221019,2014-06-09 08:05:00,2014-06-10 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11210.0,2723 AVENUE I,AVENUE I,BROOKLYN,Closed,,2014-06-10 12:00:00,14 BROOKLYN,BROOKLYN,40.6288929479,-73.94989490399999,-73.95,40.63
1533475,28221136,2014-06-09 12:37:08,2014-08-09 06:30:51,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,Restaurant/Bar/Deli/Bakery,11420.0,125-21 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,South Ozone Park,Closed,08/08/2014 12:37:08 PM,2014-08-09 06:30:51,10 QUEENS,QUEENS,40.675351798,-73.8123786412,-73.81,40.68
1533476,28221163,2014-06-09 11:59:00,2014-06-10 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11233.0,2385 PACIFIC STREET,PACIFIC STREET,BROOKLYN,Closed,,2014-06-10 12:00:00,16 BROOKLYN,BROOKLYN,40.675279674,-73.9059281048,-73.91,40.68
1533477,28221168,2014-06-09 16:57:00,2014-06-11 12:00:00,DSNY,Manhattan 04,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10011.0,209 WEST 16 STREET,WEST 16 STREET,NEW YORK,Closed,,2014-06-11 12:00:00,04 MANHATTAN,MANHATTAN,40.7401357185,-73.9992963182,-74.0,40.74
1533478,28221225,2014-06-09 00:00:00,2014-06-03 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10031.0,3333 BROADWAY,BROADWAY,NEW YORK,Pending,07/09/2014 05:21:47 PM,2014-06-09 17:25:10,Unspecified MANHATTAN,MANHATTAN,40.8197250529,-73.957071041,-73.96,40.82
1533479,28221226,2014-06-09 00:00:00,2014-06-30 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10301.0,203 HAMILTON AVENUE,HAMILTON AVENUE,STATEN ISLAND,Closed,07/09/2014 02:24:20 PM,2014-06-30 00:00:00,01 STATEN ISLAND,STATEN ISLAND,40.6451826896,-74.0840297744,-74.08,40.65
1533480,28221259,2014-06-09 00:00:00,2014-07-03 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Lot,11208.0,,,QUEENS,Closed,07/09/2014 07:16:51 AM,2014-07-03 16:00:52,05 QUEENS,QUEENS,40.6715339689,-73.85855397600001,-73.86,40.67
1533481,28221266,2014-06-09 11:33:23,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,Restaurant/Bar/Deli/Bakery,11419.0,119-05 LIBERTY AVENUE,LIBERTY AVENUE,SOUTH RICHMOND HILL,Pending,07/16/2014 11:33:23 AM,2014-06-10 10:11:23,10 QUEENS,QUEENS,40.6863354551,-73.823936523,-73.82,40.69
1533482,28221278,2014-06-09 11:27:00,2014-06-10 12:00:00,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11414.0,149-11 83 STREET,83 STREET,Howard Beach,Closed,,2014-06-10 12:00:00,10 QUEENS,QUEENS,40.6690307033,-73.8519877663,-73.85,40.67
1533483,28221280,2014-06-09 00:00:00,2014-06-24 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314.0,476 GOWER STREET,GOWER STREET,STATEN ISLAND,Closed,07/09/2014 09:39:02 AM,2014-06-24 00:00:00,02 STATEN ISLAND,STATEN ISLAND,40.600102449699996,-74.12332900930001,-74.12,40.6
1533484,28221282,2014-06-09 00:00:00,2014-06-13 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11411.0,114-80 225 STREET,225 STREET,Cambria Heights,Closed,07/09/2014 06:08:03 PM,2014-06-13 00:00:00,13 QUEENS,QUEENS,40.6993624759,-73.7328650271,-73.73,40.7
1533485,28221287,2014-06-09 12:20:44,2014-08-09 06:30:57,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Letter Grading,Restaurant/Bar/Deli/Bakery,10002.0,169 EAST BROADWAY,EAST BROADWAY,NEW YORK,Closed,08/08/2014 12:20:44 PM,2014-08-09 06:30:57,03 MANHATTAN,MANHATTAN,40.7138350087,-73.9897627647,-73.99,40.71
1533486,28221298,2014-06-09 11:27:00,2014-06-10 12:00:00,DSNY,BCC - Bronx,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10472.0,1895 WATSON AVENUE,WATSON AVENUE,BRONX,Closed,,2014-06-10 12:00:00,09 BRONX,BRONX,40.8283884453,-73.86099564279999,-73.86,40.83
1533487,28221299,2014-06-09 15:42:00,2014-06-10 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11225.0,1281 UNION STREET,UNION STREET,BROOKLYN,Closed,,2014-06-10 12:00:00,09 BROOKLYN,BROOKLYN,40.6689145415,-73.9496737865,-73.95,40.67
1533488,28221300,2014-06-09 04:15:00,2014-06-10 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11219.0,5027 NEW UTRECHT AVENUE,NEW UTRECHT AVENUE,BROOKLYN,Closed,,2014-06-10 12:00:00,12 BROOKLYN,BROOKLYN,40.6354747747,-73.994876584,-73.99,40.64
1533489,28221326,2014-06-09 11:50:00,2014-06-10 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11211.0,541 BEDFORD AVENUE,BEDFORD AVENUE,BROOKLYN,Closed,,2014-06-10 12:00:00,01 BROOKLYN,BROOKLYN,40.7049251825,-73.9620068265,-73.96,40.7
1533490,28221338,2014-06-09 21:10:00,2014-06-10 12:00:00,DSNY,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11105.0,22-73 28 STREET,28 STREET,Astoria,Closed,,2014-06-10 12:00:00,01 QUEENS,QUEENS,40.7759171129,-73.9140794061,-73.91,40.78
1533491,28221341,2014-06-09 10:28:00,2014-06-10 12:00:00,DSNY,BCC - Bronx,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10472.0,1812 WESTCHESTER AVENUE,WESTCHESTER AVENUE,BRONX,Closed,,2014-06-10 12:00:00,09 BRONX,BRONX,40.8320253937,-73.865797763,-73.87,40.83
1533492,28221342,2014-06-09 14:03:00,2014-06-11 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11216.0,96 BROOKLYN AVENUE,BROOKLYN AVENUE,BROOKLYN,Closed,,2014-06-11 12:00:00,08 BROOKLYN,BROOKLYN,40.6766907624,-73.9443033925,-73.94,40.68
1533493,28221430,2014-06-09 09:30:00,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10473.0,2120 LAFAYETTE AVENUE,LAFAYETTE AVENUE,BRONX,Started,,2014-06-10 14:45:00,09 BRONX,BRONX,40.8229608684,-73.8511829049,-73.85,40.82
1533494,28221437,2014-06-09 09:56:29,2014-06-26 09:43:26,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10451.0,404 EAST 158 STREET,EAST 158 STREET,BRONX,Closed,07/09/2014 09:56:29 AM,2014-06-26 09:43:27,01 BRONX,BRONX,40.8221907999,-73.9144929717,-73.91,40.82
1533495,28221466,2014-06-09 00:00:00,2014-06-10 14:42:54,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,2296 BEDFORD AVENUE,BEDFORD AVENUE,BROOKLYN,Closed,07/09/2014 11:03:27 AM,2014-06-10 14:42:54,14 BROOKLYN,BROOKLYN,40.6476449827,-73.95573310489999,-73.96,40.65
1533496,28221477,2014-06-09 16:19:56,2014-08-09 06:31:02,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11231.0,122 UNION STREET,UNION STREET,BROOKLYN,Closed,08/08/2014 04:19:56 PM,2014-08-09 06:31:02,06 BROOKLYN,BROOKLYN,40.684241362600005,-74.0025094974,-74.0,40.68
1533497,28221482,2014-06-09 00:00:00,2014-06-20 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11378.0,52-02 69 STREET,69 STREET,Maspeth,Closed,07/09/2014 07:31:07 PM,2014-06-20 00:00:00,05 QUEENS,QUEENS,40.7333942693,-73.89595942359999,-73.9,40.73
1533498,28221542,2014-06-09 08:54:00,2014-06-10 12:00:00,DSNY,A - Manhattan,Dirty Conditions,E1 Improper Disposal,Sidewalk,10003.0,145 EAST 16 STREET,EAST 16 STREET,NEW YORK,Closed,,2014-06-10 12:00:00,06 MANHATTAN,MANHATTAN,40.735062712,-73.9872480919,-73.99,40.74
1533499,28221555,2014-06-09 12:25:00,2014-06-10 12:00:00,DSNY,BCC - Bronx,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10467.0,846 EAST 216 STREET,EAST 216 STREET,BRONX,Closed,,2014-06-10 12:00:00,12 BRONX,BRONX,40.8801053992,-73.8597303242,-73.86,40.88
1533500,28221564,2014-06-09 09:42:00,2014-06-10 12:00:00,DSNY,BCC - Staten Island,Sanitation Condition,12 Dead Animals,Sidewalk,10314.0,,,STATEN ISLAND,Closed,,2014-06-10 12:00:00,02 STATEN ISLAND,STATEN ISLAND,40.6089131639,-74.1530795658,-74.15,40.61
1533501,28221566,2014-06-08 23:35:00,2014-06-16 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11691.0,610 BEACH 9 STREET,BEACH 9 STREET,Far Rockaway,Closed,,2014-06-16 12:00:00,14 QUEENS,QUEENS,40.6011460838,-73.745224542,-73.75,40.6
1533502,28221582,2014-06-09 07:46:00,2014-06-09 12:00:00,DSNY,Queens East 10,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11420.0,133-05 133 AVENUE,133 AVENUE,South Ozone Park,Closed,,2014-06-09 12:00:00,10 QUEENS,QUEENS,40.6691128051,-73.8057020954,-73.81,40.67
1533503,28221649,2014-06-09 19:21:56,2014-08-09 06:31:01,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,11373.0,80-05 BROADWAY,BROADWAY,ELMHURST,Closed,08/08/2014 07:21:56 PM,2014-08-09 06:31:01,04 QUEENS,QUEENS,40.7439181679,-73.8849540952,-73.88,40.74
1533504,28221684,2014-06-09 22:17:00,2014-06-10 12:00:00,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10465.0,,,BRONX,Closed,,2014-06-10 12:00:00,10 BRONX,BRONX,40.8201563928,-73.818997612,-73.82,40.82
1533505,28221685,2014-06-09 14:32:00,2014-06-10 12:00:00,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461.0,1027 MORRIS PARK AVENUE,MORRIS PARK AVENUE,BRONX,Closed,,2014-06-10 12:00:00,11 BRONX,BRONX,40.8485742094,-73.85523168739999,-73.86,40.85
1533506,28221693,2014-06-09 11:56:00,2014-06-10 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11226.0,810 OCEAN AVENUE,OCEAN AVENUE,BROOKLYN,Closed,,2014-06-10 12:00:00,14 BROOKLYN,BROOKLYN,40.6427524661,-73.9596315809,-73.96,40.64
1533507,28221698,2014-06-07 14:10:00,2014-06-11 12:00:00,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10017.0,,,NEW YORK,Closed,,2014-06-11 12:00:00,06 MANHATTAN,MANHATTAN,40.751747799600004,-73.9708047476,-73.97,40.75
1533508,28221715,2014-06-09 23:08:00,2014-06-13 12:00:00,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10307.0,,,STATEN ISLAND,Closed,,2014-06-13 12:00:00,03 STATEN ISLAND,STATEN ISLAND,40.5090443924,-74.2469013143,-74.25,40.51
1533509,28221716,2014-06-09 08:57:00,2014-06-11 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11379.0,58-15 77 PLACE,77 PLACE,Middle Village,Closed,,2014-06-11 12:00:00,05 QUEENS,QUEENS,40.7262157628,-73.883487388,-73.88,40.73
1533510,28221725,2014-06-09 17:46:00,2014-06-18 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11204.0,2150 68 STREET,68 STREET,BROOKLYN,Closed,,2014-06-18 12:00:00,11 BROOKLYN,BROOKLYN,40.6127771464,-73.9843252283,-73.98,40.61
1533511,28221726,2014-06-10 00:40:01,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,10010.0,145 EAST 23 STREET,EAST 23 STREET,NEW YORK,Assigned,07/25/2014 12:40:01 AM,2014-09-24 10:45:35,06 MANHATTAN,MANHATTAN,40.7393414206,-73.98432432189999,-73.98,40.74
1533512,28221731,2014-06-09 13:37:00,2014-06-11 12:00:00,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10312.0,29 CARLYLE GREEN,CARLYLE GREEN,STATEN ISLAND,Closed,,2014-06-11 12:00:00,03 STATEN ISLAND,STATEN ISLAND,40.5566531952,-74.1989083041,-74.2,40.56
1533513,28221732,2014-06-09 09:34:00,2014-06-11 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11221.0,70 HIMROD STREET,HIMROD STREET,BROOKLYN,Closed,,2014-06-11 12:00:00,04 BROOKLYN,BROOKLYN,40.6956922878,-73.9241648112,-73.92,40.7
1533514,28221739,2014-06-09 22:41:00,2014-06-10 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11102.0,30-79 32 STREET,32 STREET,Astoria,Closed,,2014-06-10 12:00:00,01 QUEENS,QUEENS,40.7647105129,-73.9220465998,-73.92,40.76
1533515,28221747,2014-06-09 16:44:00,,DEP,Department of Environmental Protection,Asbestos,Asbestos Complaint (B1),,11205.0,69 VANDERBILT AVENUE,VANDERBILT AVENUE,BROOKLYN,Started,,2014-06-09 16:52:00,02 BROOKLYN,BROOKLYN,40.6954115092,-73.9702740614,-73.97,40.7
1533516,28221814,2014-06-09 11:02:00,2014-06-10 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,22 Weeds,Sidewalk,11233.0,209 MACDOUGAL STREET,MACDOUGAL STREET,BROOKLYN,Closed,,2014-06-10 12:00:00,16 BROOKLYN,BROOKLYN,40.6800746852,-73.9127535291,-73.91,40.68
1533517,28221910,2014-06-09 16:25:30,2014-09-24 10:42:19,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,10027.0,222 SAINT NICHLAS AVENUE,SAINT NICHLAS AVENUE,NEW YORK,Closed,07/24/2014 04:25:30 PM,2014-09-24 10:42:19,10 MANHATTAN,MANHATTAN,40.807745462199996,-73.9529029597,-73.95,40.81
1533518,28221922,2014-06-09 19:48:24,2014-08-09 06:31:15,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10034.0,444 WEST 204 STREET,WEST 204 STREET,NEW YORK,Closed,08/08/2014 07:48:24 PM,2014-08-09 06:31:16,12 MANHATTAN,MANHATTAN,40.8621078121,-73.9192860764,-73.92,40.86
1533519,28222003,2014-06-09 10:22:00,2014-06-12 12:00:00,DSNY,Queens West 03,Sanitation Condition,22 Weeds,Sidewalk,11370.0,,,East Elmhurst,Closed,,2014-06-12 12:00:00,03 QUEENS,QUEENS,40.758353618600005,-73.8944007905,-73.89,40.76
1533520,28222195,2014-06-09 09:19:00,2014-06-09 12:00:00,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11234.0,1473 EAST 55 STREET,EAST 55 STREET,BROOKLYN,Closed,,2014-06-09 12:00:00,18 BROOKLYN,BROOKLYN,40.6206514104,-73.92221124310001,-73.92,40.62
1533521,28222205,2014-06-09 13:25:00,2014-06-10 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11224.0,,,BROOKLYN,Closed,,2014-06-10 12:00:00,13 BROOKLYN,BROOKLYN,40.5727535367,-73.9980886221,-74.0,40.57
1533522,28222206,2014-06-09 17:57:00,2014-06-10 12:00:00,DSNY,Manhattan 08,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10028.0,,,NEW YORK,Closed,,2014-06-10 12:00:00,08 MANHATTAN,MANHATTAN,40.7771935928,-73.9522385478,-73.95,40.78
1533523,28222271,2014-06-09 18:54:00,2014-06-10 12:00:00,DSNY,Manhattan 02,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10013.0,118 MULBERRY STREET,MULBERRY STREET,NEW YORK,Closed,,2014-06-10 12:00:00,02 MANHATTAN,MANHATTAN,40.7177302649,-73.9981854721,-74.0,40.72
1533524,28222272,2014-06-09 08:57:00,2014-06-10 12:00:00,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11414.0,,,Howard Beach,Closed,,2014-06-10 12:00:00,10 QUEENS,QUEENS,40.6477957379,-73.84679158430001,-73.85,40.65
